42;42;1;NULL;4/5/2020 11:42;4/5/2020 11:42;0;AC. OLEOSUPERx2800ML;AC. OLEOSUPERx2800ML;NULL;;;70;13949.57983;16600;13949.57983;16600;HT;NULL;NULL;19;0;0;0;0;0;0;0;1;1;0;0;0;0;50;NULL;12345678941;6;;;;;NULL;NULL;NULL;0;0;0;0;0;0;0;0;0;0;0;0;100;;NULL;NULL;1;;NULL;0;NULL;NULL;NULL;80;NULL;0;NULL
43;43;1;NULL;4/5/2020 11:42;4/5/2020 11:42;0;AC. OLEOSUPERx900ML;AC. OLEOSUPERx900ML;NULL;;;70;4621.848739;5500;4621.848739;5500;HT;NULL;NULL;19;0;0;0;0;0;0;0;1;1;0;0;0;0;50;NULL;12345678942;6;;;;;NULL;NULL;NULL;0;0;0;0;0;0;0;0;0;0;0;0;100;;NULL;NULL;1;;NULL;0;NULL;NULL;NULL;80;NULL;0;NULL
44;44;1;NULL;4/5/2020 11:42;4/5/2020 11:42;0;AC. OLIVETTO EXTRAVIRGEN PETx500ML;AC. OLIVETTO EXTRAVIRGEN PETx500ML;NULL;;;70;18655.46218;22200;18655.46218;22200;HT;NULL;NULL;19;0;0;0;0;0;0;0;1;1;0;0;0;0;50;NULL;12345678943;6;;;;;NULL;NULL;NULL;0;0;0;0;0;0;0;0;0;0;0;0;100;;NULL;NULL;1;;NULL;0;NULL;NULL;NULL;80;NULL;0;NULL
45;45;1;NULL;4/5/2020 11:42;4/5/2020 11:42;0;AC. OLIVETTO EXTRAVIRGEN SUAVE PETx250ML;AC. OLIVETTO EXTRAVIRGEN SUAVE PETx250ML;NULL;;;70;9495.798319;11300;9495.798319;11300;HT;NULL;NULL;19;0;0;0;0;0;0;0;1;1;0;0;0;0;50;NULL;12345678944;6;;;;;NULL;NULL;NULL;0;0;0;0;0;0;0;0;0;0;0;0;100;;NULL;NULL;1;;NULL;0;NULL;NULL;NULL;80;NULL;0;NULL
46;46;1;NULL;4/5/2020 11:42;4/5/2020 11:42;0;AC. PALMA DORADA REALx2000ML;AC. PALMA DORADA REALx2000ML;NULL;;;70;6638.655462;7900;6638.655462;7900;HT;NULL;NULL;19;0;0;0;0;0;0;0;1;1;0;0;0;0;50;NULL;12345678945;6;;;;;NULL;NULL;NULL;0;0;0;0;0;0;0;0;0;0;0;0;100;;NULL;NULL;1;;NULL;0;NULL;NULL;NULL;80;NULL;0;NULL
47;47;1;NULL;4/5/2020 11:42;4/5/2020 11:42;0;AC. PANTENE 3 MINUTE MIRACLEx10ML;AC. PANTENE 3 MINUTE MIRACLEx10ML;NULL;;;70;504.2016807;600;504.2016807;600;HT;NULL;NULL;19;0;0;0;0;0;0;0;1;1;0;0;0;0;50;NULL;12345678946;6;;;;;NULL;NULL;NULL;0;0;0;0;0;0;0;0;0;0;0;0;100;;NULL;NULL;1;;NULL;0;NULL;NULL;NULL;80;NULL;0;NULL
48;48;1;NULL;4/5/2020 11:42;4/5/2020 11:42;0;AC. PREMIERx1000ML;AC. PREMIERx1000ML;NULL;;;70;8823.529412;10500;8823.529412;10500;HT;NULL;NULL;19;0;0;0;0;0;0;0;1;1;0;0;0;0;50;NULL;12345678947;6;;;;;NULL;NULL;NULL;0;0;0;0;0;0;0;0;0;0;0;0;100;;NULL;NULL;1;;NULL;0;NULL;NULL;NULL;80;NULL;0;NULL
49;49;1;NULL;4/5/2020 11:42;4/5/2020 11:42;0;AC. PREMIERx2000ML;AC. PREMIERx2000ML;NULL;;;70;17983.19328;21400;17983.19328;21400;HT;NULL;NULL;19;0;0;0;0;0;0;0;1;1;0;0;0;0;50;NULL;12345678948;6;;;;;NULL;NULL;NULL;0;0;0;0;0;0;0;0;0;0;0;0;100;;NULL;NULL;1;;NULL;0;NULL;NULL;NULL;80;NULL;0;NULL
50;50;1;NULL;4/5/2020 11:42;4/5/2020 11:42;0;AC. PREMIERx3000ML;AC. PREMIERx3000ML;NULL;;;70;25126.05042;29900;25126.05042;29900;HT;NULL;NULL;19;0;0;0;0;0;0;0;1;1;0;0;0;0;50;NULL;12345678949;6;;;;;NULL;NULL;NULL;0;0;0;0;0;0;0;0;0;0;0;0;100;;NULL;NULL;1;;NULL;0;NULL;NULL;NULL;80;NULL;0;NULL
51;51;1;NULL;4/5/2020 11:42;4/5/2020 11:42;0;AC. PREMIERx3000ML/GTS 1x500GR;AC. PREMIERx3000ML/GTS 1x500GR;NULL;;;70;25966.38655;30900;25966.38655;30900;HT;NULL;NULL;19;0;0;0;0;0;0;0;1;1;0;0;0;0;50;NULL;12345678950;6;;;;;NULL;NULL;NULL;0;0;0;0;0;0;0;0;0;0;0;0;100;;NULL;NULL;1;;NULL;0;NULL;NULL;NULL;80;NULL;0;NULL
52;52;1;NULL;4/5/2020 11:42;4/5/2020 11:42;0;AC. PREMIERx500ML;AC. PREMIERx500ML;NULL;;;70;4621.848739;5500;4621.848739;5500;HT;NULL;NULL;19;0;0;0;0;0;0;0;1;1;0;0;0;0;50;NULL;12345678951;6;;;;;NULL;NULL;NULL;0;0;0;0;0;0;0;0;0;0;0;0;100;;NULL;NULL;1;;NULL;0;NULL;NULL;NULL;80;NULL;0;NULL
53;53;1;NULL;4/5/2020 11:42;4/5/2020 11:42;0;AC. REAL SOYA DORADA X2800ML;AC. REAL SOYA DORADA X2800ML;NULL;;;70;13025.21008;15500;13025.21008;15500;HT;NULL;NULL;19;0;0;0;0;0;0;0;1;1;0;0;0;0;50;NULL;12345678952;6;;;;;NULL;NULL;NULL;0;0;0;0;0;0;0;0;0;0;0;0;100;;NULL;NULL;1;;NULL;0;NULL;NULL;NULL;80;NULL;0;NULL
54;54;1;NULL;4/5/2020 11:42;4/5/2020 11:42;0;AC. RICAPALMAx250ML;AC. RICAPALMAx250ML;NULL;;;70;1680.672269;2000;1680.672269;2000;HT;NULL;NULL;19;0;0;0;0;0;0;0;1;1;0;0;0;0;50;NULL;12345678953;6;;;;;NULL;NULL;NULL;0;0;0;0;0;0;0;0;0;0;0;0;100;;NULL;NULL;1;;NULL;0;NULL;NULL;NULL;80;NULL;0;NULL
55;55;1;NULL;4/5/2020 11:42;4/5/2020 11:42;0;AC. RIQUISIMOx1000ML;AC. RIQUISIMOx1000ML;NULL;;;70;5672.268908;6750;5672.268908;6750;HT;NULL;NULL;19;0;0;0;0;0;0;0;1;1;0;0;0;0;50;NULL;12345678954;6;;;;;NULL;NULL;NULL;0;0;0;0;0;0;0;0;0;0;0;0;100;;NULL;NULL;1;;NULL;0;NULL;NULL;NULL;80;NULL;0;NULL
56;56;1;NULL;4/5/2020 11:42;4/5/2020 11:42;0;AC. RIQUISIMOx250ML;AC. RIQUISIMOx250ML;NULL;;;70;1764.705882;2100;1764.705882;2100;HT;NULL;NULL;19;0;0;0;0;0;0;0;1;1;0;0;0;0;50;NULL;12345678955;6;;;;;NULL;NULL;NULL;0;0;0;0;0;0;0;0;0;0;0;0;100;;NULL;NULL;1;;NULL;0;NULL;NULL;NULL;80;NULL;0;NULL
57;57;1;NULL;4/5/2020 11:42;4/5/2020 11:42;0;AC. RIQUISIMOx3000ML;AC. RIQUISIMOx3000ML;NULL;;;70;15957.98319;18990;15957.98319;18990;HT;NULL;NULL;19;0;0;0;0;0;0;0;1;1;0;0;0;0;50;NULL;12345678956;6;;;;;NULL;NULL;NULL;0;0;0;0;0;0;0;0;0;0;0;0;100;;NULL;NULL;1;;NULL;0;NULL;NULL;NULL;80;NULL;0;NULL
58;58;1;NULL;4/5/2020 11:42;4/5/2020 11:42;0;AC. RIQUISIMOx5000ML;AC. RIQUISIMOx5000ML;NULL;;;70;27352.94118;32550;27352.94118;32550;HT;NULL;NULL;19;0;0;0;0;0;0;0;1;1;0;0;0;0;50;NULL;12345678957;6;;;;;NULL;NULL;NULL;0;0;0;0;0;0;0;0;0;0;0;0;100;;NULL;NULL;1;;NULL;0;NULL;NULL;NULL;80;NULL;0;NULL
59;59;1;NULL;4/5/2020 11:42;4/5/2020 11:42;0;AC. RIQUISIMOx500ML;AC. RIQUISIMOx500ML;NULL;;;70;2689.07563;3200;2689.07563;3200;HT;NULL;NULL;19;0;0;0;0;0;0;0;1;1;0;0;0;0;50;NULL;12345678958;6;;;;;NULL;NULL;NULL;0;0;0;0;0;0;0;0;0;0;0;0;100;;NULL;NULL;1;;NULL;0;NULL;NULL;NULL;80;NULL;0;NULL
